IDBOOK;IDSCHOOL;IDCLASS;IDSTUD;ITSEX;ASDAGE;ILRELIAB;ASBG01;ASBG03;ASBG04;JKZONE;JKREP;TOTWGT;SENWGT;ASMMAT01;ASMMAT02;ASMMAT03;ASMMAT04;ASMMAT05;ASSSCI01;ASSSCI02;ASSSCI03;ASSSCI04;ASSSCI05;ASMIBM01;ASMIBM02;ASMIBM03;ASMIBM04;ASMIBM05;ASSIBM01;ASSIBM02;ASSIBM03;ASSIBM04;ASSIBM05;ASBGDML;ASDGDML;ASBGICM;ASDGICM;ASBGICS;ASDGICS;ASBGSEC;ASDGSEC;ASBGSSB;ASDGSSB;ASBGSB;ASDGSB;ASBGSLM;ASDGSLM;ASBGSCM;ASDGSCM;ASBGSLS;ASDGSLS;ASBGSCS;ASDGSCS;ASBGVEP;ASDGVEP;ASBGDSL;ASDGDSL;ASBGHRL;ASDGHRL;ASDG05S
8;5108;510806;51080604;1;9.83;1;1;3;2;57;1;273.49419;0.040141;424.85855;483.85103;394.38586;449.42582;451.32983;448.14511;530.50617;434.75996;434.85587;439.42244;2;3;1;2;2;2;3;2;2;2;12.52486;1;12.0657;1;11.89622;1;9.35473;2;12.85659;1;12.77213;1;12.58525;1;9.07994;2;12.38129;1;9.93145;2;10.81893;1;11.68355;1;;;3
9;5108;510806;51080605;1;10.42;0;1;2;1;57;1;273.49419;0.040141;434.39801;370.07303;320.0109;365.606;343.83737;374.52369;350.6022;387.89278;417.69435;442.46647;2;1;1;1;1;1;1;1;2;2;12.52486;1;12.0657;1;11.89622;1;6.76395;3;11.13407;1;12.72721;1;10.02905;2;8.60187;3;12.38129;1;10.6627;1;12.93917;1;13.92407;1;;;1
10;5108;510806;51080606;2;10.75;1;2;3;1;57;1;273.49419;0.040141;469.37128;504.32266;519.11497;461.18589;511.08554;518.69085;546.09491;484.23512;527.27987;563.45686;2;3;3;2;3;3;3;3;3;4;10.42846;2;7.982;2;9.87126;1;8.03682;3;7.9754;2;9.14916;2;10.02905;2;8.60187;3;11.19654;1;10.6627;1;8.60822;2;9.88318;2;;;2
13;5108;510806;51080607;1;9.75;1;1;2;1;57;1;273.49419;0.040141;498.24997;505.65498;473.55932;494.69433;519.07452;458.77994;490.28241;491.29359;469.69818;528.8877;3;3;2;3;3;2;3;3;2;3;10.15868;2;7.36764;2;7.16102;2;8.27849;2;8.23809;2;12.77213;1;10.02905;2;10.37754;2;8.94599;2;9.27914;2;12.93917;1;10.85434;2;;;2
14;5108;510806;51080610;2;10.17;1;2;1;2;57;1;273.49419;0.040141;498.40856;493.8048;479.02468;511.29947;490.67491;497.1814;561.17176;532.00926;540.82324;535.59842;3;3;3;3;3;3;4;3;3;3;7.37265;3;12.0657;1;11.89622;1;12.03529;1;9.67568;1;7.8887;3;12.58525;1;9.31571;2;10.55542;1;9.00441;2;10.81893;1;7.8971;3;;;2
8;5108;510806;51080611;2;10.17;1;2;1;1;57;1;273.49419;0.040141;565.95446;543.01698;537.05736;571.65881;515.46599;538.59751;588.24618;503.03941;623.81576;544.3964;4;3;3;4;3;3;4;3;4;3;9.28344;2;7.70214;2;6.47689;3;7.30419;3;6.71821;3;9.31658;2;9.76169;2;8.34967;3;7.25848;3;8.46101;3;6.38322;3;9.1832;2;;;2
9;5108;510806;51080612;1;10;1;1;3;3;57;1;273.49419;0.040141;443.24606;454.93782;426.14161;444.64685;406.05367;463.38774;457.53816;473.14042;452.64127;463.65294;2;2;2;2;2;2;2;2;2;2;11.4653;2;12.0657;1;11.89622;1;9.05715;2;11.13407;1;12.77213;1;7.90526;3;9.31571;2;9.65304;2;8.46101;3;9.12168;2;10.96861;2;;;3
3;5108;510806;51080613;1;9.92;1;1;2;4;57;1;273.49419;0.040141;476.46312;462.46041;498.94906;464.51326;405.19049;522.17433;516.39754;438.51661;460.92814;479.81812;3;2;3;2;2;3;3;2;2;3;9.9092;2;10.57679;1;11.89622;1;9.35473;2;8.52465;2;10.26863;1;9.85289;2;10.07795;2;8.05377;3;9.56806;2;10.81893;1;9.88318;2;;;2
4;5108;510806;51080614;1;10.25;1;1;3;3;57;1;273.49419;0.040141;552.90412;554.68193;524.88371;529.21917;526.68696;601.99682;529.86463;581.25727;569.48326;539.52448;4;4;3;3;3;4;3;4;4;3;10.15868;2;7.65946;2;11.89622;1;12.03529;1;9.67568;1;9.96235;1;9.76169;2;12.47985;1;8.05377;3;9.56806;2;9.12168;2;9.6332;2;;;3
5;5108;510806;51080615;2;10.42;1;2;3;1;57;1;273.49419;0.040141;566.50311;555.63803;578.10512;570.94216;554.30455;531.63741;515.97897;543.66302;529.23938;545.96853;4;4;4;4;4;3;3;3;3;3;10.72806;2;10.57679;1;9.87126;1;10.52055;1;9.21853;2;12.77213;1;11.57546;1;12.47985;1;9.65304;2;9.27914;2;9.12168;2;10.85434;2;;;2
10;5108;510806;51080616;2;9.67;1;2;1;5;57;1;273.49419;0.040141;353.27132;329.14336;338.68418;349.66665;396.69575;387.01595;356.33202;429.48817;389.83887;365.11059;1;1;1;1;1;1;1;2;1;1;9.9092;2;10.57679;1;10.57193;1;10.06032;2;12.85659;1;11.31834;1;12.58525;1;10.07795;2;12.38129;1;12.03171;1;12.93917;1;9.88318;2;;;2
11;5108;510806;51080617;1;9.67;1;1;2;2;57;1;273.49419;0.040141;467.10249;535.68191;522.45614;471.12638;530.93726;492.78534;531.21696;567.75769;595.80033;529.26313;2;3;3;2;3;3;3;4;4;3;12.52486;1;12.0657;1;11.89622;1;9.68141;2;12.85659;1;12.77213;1;11.57546;1;9.80763;2;12.38129;1;13.79425;1;10.81893;1;12.16811;1;;;2
12;5108;510806;51080618;2;10.33;0;2;2;4;57;1;273.49419;0.040141;538.01261;546.93641;560.75689;578.90934;568.24923;556.49133;472.52591;499.25015;519.13237;489.68749;3;3;4;4;4;4;2;3;3;3;10.72806;2;7.65946;2;8.22801;2;12.03529;1;8.52465;2;8.7175;2;9.76169;2;9.55618;2;8.33484;2;9.27914;2;9.12168;2;10.48834;2;;;3
6;5108;510806;51080619;1;10.75;1;1;4;1;57;1;273.49419;0.040141;516.25589;500.24858;545.35754;502.66057;480.32467;506.05139;437.23557;548.39165;520.37219;516.62946;3;3;3;3;3;3;2;3;3;3;11.4653;2;8.34228;2;8.126;2;7.55318;3;8.84474;2;10.67995;1;8.80779;2;10.37754;2;8.33484;2;8.46101;3;9.8007;1;12.79012;1;;;1
12;5108;510806;51080620;1;10.17;0;1;1;2;57;1;273.49419;0.040141;463.13241;455.97299;473.30905;535.6294;492.54298;460.79236;451.84971;453.62081;468.33038;433.00995;2;2;2;3;3;2;2;2;2;2;6.16447;3;12.0657;1;11.89622;1;11.12316;1;7.48602;3;8.99544;2;9.76169;2;8.84363;3;9.47457;2;8.17647;3;10.81893;1;6.44063;3;;;3
13;5108;510806;51080621;1;10.42;1;1;3;3;57;1;273.49419;0.040141;598.34014;592.69549;536.03813;583.60414;573.52589;619.01268;580.45139;529.59211;602.55427;535.9391;4;4;3;4;4;4;4;3;4;3;11.4653;2;12.0657;1;11.89622;1;11.12316;1;12.85659;1;12.77213;1;11.04427;1;10.71625;2;11.19654;1;13.79425;1;10.81893;1;11.68355;1;;;3
7;5108;510806;51080622;2;10.08;1;2;1;2;57;1;273.49419;0.040141;496.92986;512.28771;531.53343;465.54916;522.02176;526.58669;513.18306;461.8165;421.60137;482.64174;3;3;3;2;3;3;3;2;2;3;11.068;2;7.65946;2;7.4572;2;10.06032;2;9.21853;2;11.31834;1;8.80779;2;9.07994;2;8.33484;2;9.27914;2;8.60822;2;10.85434;2;;;2
14;5108;510806;51080623;2;10.33;0;2;3;1;57;1;273.49419;0.040141;478.93621;475.97132;480.03248;510.69325;500.04828;458.76191;453.45309;430.38233;422.63932;394.76506;3;3;3;3;3;2;2;2;2;1;6.16447;3;4.80741;3;8.126;2;10.52055;1;3.61302;3;7.04762;3;8.35903;3;8.60187;3;8.21899;2;8.79176;3;12.93917;1;9.47599;2;;;3
13;5108;510806;51080625;2;9.92;1;2;3;1;57;1;273.49419;0.040141;470.02673;535.22772;464.22949;510.80665;513.86926;470.33657;435.79918;439.32708;441.25699;468.99435;2;3;2;3;3;2;2;2;2;2;10.72806;2;10.57679;1;10.57193;1;8.27849;2;8.57837;2;12.77213;1;10.64878;1;11.12809;1;8.94599;2;11.21249;1;8.17782;2;10.85434;2;;;2
4;5109;510901;51090101;2;10.42;1;2;1;3;113;0;869.663709;0.12764;587.05049;648.14881;625.10676;626.17226;641.41431;523.52984;576.71122;581.4324;567.70678;581.20373;4;5;5;5;5;3;4;4;4;4;12.52486;1;7.09938;2;11.89622;1;9.35473;2;12.85659;1;9.96235;1;9.76169;2;8.34967;3;10.55542;1;9.56806;2;9.8007;1;7.42279;3;;;3
5;5109;510901;51090102;1;10.58;1;1;2;5;113;0;869.663709;0.12764;608.95658;591.13438;659.04476;630.24891;665.4114;679.77175;695.56223;685.42633;693.68207;751.60202;4;4;5;5;5;5;5;5;5;5;11.4653;2;7.65946;2;9.87126;1;9.68141;2;8.52465;2;8.7175;2;11.04427;1;12.47985;1;7.25848;3;11.21249;1;10.81893;1;9.88318;2;;;3
11;5109;510901;51090103;1;10.08;1;1;1;4;113;0;869.663709;0.12764;609.93293;702.74506;672.00419;653.6271;688.53995;606.1495;593.37942;636.65761;661.18974;632.45998;4;5;5;5;5;4;4;5;5;5;9.19036;2;8.34228;2;8.90139;2;11.12316;1;9.21853;2;10.26863;1;10.02905;2;14.24115;1;6.70592;3;7.53836;3;9.12168;2;8.96617;2;;;3
12;5109;510901;51090104;2;9.75;1;2;1;3;113;0;869.663709;0.12764;656.85892;671.24593;707.85166;688.03312;630.24105;699.34755;631.73711;698.85738;699.46542;659.71806;5;5;5;5;5;5;5;5;5;5;14.84164;1;9.22126;1;11.89622;1;9.35473;2;11.13407;1;9.02705;2;12.58525;1;10.07795;2;12.38129;1;13.79425;1;12.93917;1;6.44063;3;;;3
6;5109;510902;51090201;1;10.42;1;1;1;2;113;0;869.663709;0.12764;493.85743;526.26784;450.2889;484.65341;507.64324;495.3928;523.2667;484.08372;523.38062;573.24789;3;3;2;3;3;3;3;3;3;4;6.16447;3;12.0657;1;11.89622;1;14.00922;1;10.27009;1;9.31658;2;10.02905;2;9.80763;2;9.2842;2;8.73568;3;10.81893;1;6.44063;3;;;3
14;5109;510902;51090203;2;10.33;0;2;2;3;113;0;869.663709;0.12764;600.28405;580.78128;661.80269;647.3406;618.58385;574.77328;600.61405;576.86271;571.4914;598.98236;4;4;5;5;4;4;4;4;4;4;10.42846;2;10.57679;1;10.57193;1;12.03529;1;10.27009;1;10.67995;1;10.32005;2;11.66684;1;8.94599;2;9.00441;2;8.17782;2;10.48834;2;;;3
7;5109;510902;51090204;1;9.92;1;1;3;2;113;0;869.663709;0.12764;477.36636;504.01667;490.63451;453.39;474.01095;543.73704;546.22374;522.69298;508.0288;542.41471;3;3;3;2;2;3;3;3;3;3;9.9092;2;12.0657;1;11.89622;1;9.35473;2;12.85659;1;12.77213;1;11.04427;1;8.60187;3;12.38129;1;10.937;1;12.93917;1;11.25341;2;;;2
1;5109;510902;51090205;1;9.75;1;1;2;4;113;0;869.663709;0.12764;632.03257;599.52509;585.62516;555.34978;622.217;619.28495;591.38936;554.25202;575.56065;618.65983;5;4;4;4;4;4;4;4;4;4;999999;9;7.982;2;7.63825;2;8.27849;2;8.47713;2;999999;9;9.33728;2;8.92711;2;7.10259;3;7.91579;3;7.17465;3;999999;9;;;3
8;5109;510902;51090206;2;9.92;1;2;2;5;113;0;869.663709;0.12764;587.84853;634.56826;609.88154;621.68111;630.01029;640.1925;660.69982;621.01664;658.69698;646.08259;4;5;4;4;5;5;5;4;5;5;11.068;2;12.0657;1;11.89622;1;14.00922;1;11.13407;1;12.77213;1;9.51034;2;14.24115;1;10.06643;1;10.24194;2;9.12168;2;11.25341;2;;;3
9;5109;510902;51090207;1;11.5;1;1;3;5;113;0;869.663709;0.12764;546.65306;548.03875;584.30272;514.14325;560.90362;491.50255;512.82663;554.04654;522.14267;527.79791;3;3;4;3;4;3;3;4;3;3;11.4653;2;9.79495;1;9.34773;1;7.04261;3;9.67568;1;10.67995;1;11.57546;1;11.66684;1;9.65304;2;10.6627;1;9.12168;2;11.25341;2;;;2
2;5109;510902;51090208;2;10.33;1;2;3;1;113;0;869.663709;0.12764;601.82225;572.01537;599.48205;556.3139;633.77954;562.43508;536.51977;562.89252;540.40307;538.94951;4;4;4;4;5;4;3;4;3;3;8.93735;2;12.0657;1;11.89622;1;10.52055;1;9.67568;1;11.31834;1;12.58525;1;10.8355;2;11.19654;1;9.88347;2;9.8007;1;9.6332;2;;;2
10;5109;510902;51090209;1;10.08;1;1;2;4;113;0;869.663709;0.12764;519.81019;479.54366;510.41997;541.75987;556.5961;538.44939;503.34656;527.04625;554.97653;613.3254;3;3;3;3;4;3;3;3;4;4;7.94605;3;9.22126;1;9.87126;1;8.27849;2;7.9754;2;7.77652;3;7.14221;3;9.55618;2;8.94599;2;9.56806;2;9.12168;2;7.8971;3;;;2
11;5109;510902;51090210;1;10.17;0;1;3;3;113;0;869.663709;0.12764;582.05903;488.33471;510.13903;535.75865;539.59662;564.07628;591.00053;545.50058;609.93117;617.19029;4;3;3;3;3;4;4;3;4;4;11.068;2;8.34228;2;8.126;2;9.68141;2;9.67568;1;11.31834;1;5.92961;3;6.67769;3;6.38909;3;6.72668;3;9.8007;1;10.85434;2;;;3
3;5109;510902;51090211;1;10.33;1;1;1;4;113;0;869.663709;0.12764;484.90572;537.35291;533.76671;493.72775;537.99539;595.15175;578.55836;562.43326;540.34555;551.78252;3;3;3;3;3;4;4;4;3;4;9.43115;2;9.22126;1;9.34773;1;9.35473;2;12.85659;1;12.77213;1;11.57546;1;8.08148;3;12.38129;1;7.53836;3;8.17782;2;10.85434;2;;;3
4;5109;510902;51090212;2;9.75;1;2;1;2;113;0;869.663709;0.12764;503.0577;532.31679;484.62609;493.8453;490.98344;513.7063;440.25693;453.42978;482.90208;482.76469;3;3;3;3;3;3;2;2;3;3;6.16447;3;7.65946;2;7.77868;2;10.52055;1;9.21853;2;6.74578;3;6.44949;3;6.67769;3;6.99031;3;3.77255;3;9.8007;1;7.42279;3;;;1
5;5109;510902;51090213;2;9.75;1;2;3;2;113;0;869.663709;0.12764;593.98501;560.06371;564.24042;595.36964;561.51941;595.02986;604.51042;588.77428;588.86967;507.82695;4;4;4;4;4;4;4;4;4;3;10.42846;2;12.0657;1;10.57193;1;9.68141;2;7.9754;2;11.31834;1;10.64878;1;11.12809;1;7.52054;3;6.17603;3;7.80254;2;9.88318;2;;;3
12;5109;510902;51090214;2;10.33;0;2;3;3;113;0;869.663709;0.12764;501.26883;530.28069;489.73932;498.31451;514.44412;529.99539;540.06537;531.47322;554.99154;545.67699;3;3;3;3;3;3;3;3;4;3;7.94605;3;6.15361;3;7.77868;2;14.00922;1;7.7273;3;7.04762;3;7.90526;3;8.84363;3;9.2842;2;8.73568;3;9.8007;1;6.44063;3;;;1
13;5109;510902;51090215;1;9.75;1;1;1;2;113;0;869.663709;0.12764;465.95019;478.2053;547.05531;497.4126;440.41339;483.38464;512.573;524.66491;542.76547;487.42639;2;3;3;3;2;3;3;3;3;3;10.42846;2;9.22126;1;9.87126;1;9.35473;2;10.27009;1;12.77213;1;7.41572;3;8.34967;3;8.63119;2;9.27914;2;10.81893;1;11.25341;2;;;3
6;5109;510902;51090216;1;10.42;1;1;3;2;113;0;869.663709;0.12764;471.6967;536.45932;513.66979;516.58193;589.73987;522.79447;542.02404;578.70233;512.44372;608.98784;2;3;3;3;4;3;3;4;3;4;12.52486;1;10.57679;1;11.89622;1;8.27849;2;12.85659;1;12.77213;1;8.80779;2;8.60187;3;12.38129;1;10.6627;1;8.60822;2;13.92407;1;;;3
7;5109;510902;51090217;2;10.75;1;2;1;2;113;0;869.663709;0.12764;405.30885;480.29975;438.33324;424.96266;441.95595;522.76773;538.23994;464.21941;437.1475;494.46144;2;3;2;2;2;3;3;2;2;3;9.19036;2;6.613;3;8.49901;2;14.00922;1;7.48602;3;7.43137;3;7.90526;3;8.84363;3;8.94599;2;8.46101;3;9.12168;2;8.96617;2;;;3
14;5109;510902;51090218;2;10.5;1;2;3;4;113;0;869.663709;0.12764;504.96192;578.36054;509.11416;581.78109;549.94881;453.91257;480.96254;446.40578;482.82976;483.50198;3;4;3;4;3;2;3;2;3;3;7.37265;3;9.79495;1;11.89622;1;10.52055;1;9.21853;2;8.3448;2;12.58525;1;10.07795;2;8.05377;3;8.17647;3;9.12168;2;8.74519;2;;;2
6;5110;511001;51100101;2;10.42;1;2;1;2;63;0;284.238727;0.041718;573.77504;521.13923;535.36968;568.82087;523.18897;517.51644;462.87616;484.13646;510.73397;480.48232;4;3;3;4;3;3;2;3;3;3;8.34279;3;12.0657;1;11.89622;1;9.35473;2;7.7273;3;7.18263;3;12.58525;1;9.80763;2;10.06643;1;9.88347;2;9.12168;2;10.16468;2;;;2
7;5110;511001;51100102;2;9.83;1;2;1;2;63;0;284.238727;0.041718;469.56542;469.42597;410.18306;463.48965;473.14361;520.05026;467.38165;466.80881;553.48044;504.59881;2;2;2;2;2;3;2;2;4;3;8.34279;3;9.22126;1;11.89622;1;10.52055;1;6.71821;3;7.54883;3;7.66784;3;8.01399;3;12.38129;1;9.88347;2;9.12168;2;8.74519;2;;;3
14;5110;511001;51100103;1;10.25;0;1;1;5;63;0;284.238727;0.041718;330.72045;381.76694;382.88696;421.11934;374.01786;448.48714;461.97574;484.4373;444.226;470.89493;1;1;1;2;1;2;2;3;2;2;9.43115;2;9.22126;1;8.90139;2;10.52055;1;9.21853;2;9.14916;2;8.35903;3;8.08148;3;12.38129;1;13.79425;1;10.81893;1;10.16468;2;;;3
8;5110;511001;51100104;1;10;0;1;1;3;63;0;284.238727;0.041718;505.27301;500.80459;563.30262;536.47834;535.91855;562.06878;543.42741;597.7796;591.06311;542.74758;3;3;4;3;3;4;3;4;4;3;7.94605;3;10.57679;1;10.57193;1;8.52499;2;12.85659;1;8.11347;2;11.04427;1;10.07795;2;12.38129;1;10.24194;2;9.8007;1;7.8971;3;;;3
1;5110;511001;51100105;1;9.92;0;1;1;3;63;0;284.238727;0.041718;565.40497;569.66954;558.83524;571.21362;554.13203;554.04346;547.12282;543.09818;561.22598;507.65487;4;4;4;4;4;4;3;3;4;3;7.94605;3;12.0657;1;11.89622;1;9.68141;2;9.67568;1;11.31834;1;12.58525;1;12.47985;1;12.38129;1;12.03171;1;12.93917;1;8.50611;2;;;3
2;5110;511001;51100106;1;10.08;0;1;1;4;63;0;284.238727;0.041718;518.87987;459.58643;513.69979;533.74075;446.25846;504.30837;488.95447;620.63292;528.10655;475.0968;3;2;3;3;2;3;3;4;3;3;8.66094;2;9.22126;1;8.49901;2;9.35473;2;9.21853;2;11.31834;1;11.04427;1;8.34967;3;10.06643;1;7.53836;3;9.8007;1;8.50611;2;;;2
3;5110;511001;51100107;2;9.92;0;2;1;3;63;0;284.238727;0.041718;686.03956;665.62976;736.93334;713.42208;706.92815;682.83115;690.72274;650.03189;693.27525;709.38234;5;5;5;5;5;5;5;5;5;5;7.94605;3;12.0657;1;11.89622;1;12.03529;1;6.71821;3;8.00087;3;11.04427;1;12.47985;1;12.38129;1;12.03171;1;9.8007;1;7.42279;3;;;3
9;5110;511001;51100108;2;10.5;1;2;2;2;63;0;284.238727;0.041718;546.29957;602.10582;640.81546;575.82613;625.7116;650.22665;648.35191;728.45213;656.10334;665.11221;3;4;5;4;5;5;5;5;5;5;8.93735;2;12.0657;1;11.89622;1;12.03529;1;6.71821;3;7.68852;3;12.58525;1;11.66684;1;12.38129;1;9.56806;2;12.93917;1;8.96617;2;;;3
4;5110;511001;51100109;1;10;1;1;1;2;63;0;284.238727;0.041718;435.32977;461.72597;425.66359;467.27797;451.36617;439.03625;472.66996;486.64247;531.9966;539.93619;2;2;2;2;2;2;2;3;3;3;8.66094;2;8.74997;2;11.74913;1;10.88769;1;8.15779;2;8.6079;2;9.29934;2;8.34967;3;12.38129;1;8.73568;3;7.46133;2;7.8971;3;;;3
5;5110;511001;51100110;2;10.17;0;2;3;1;63;0;284.238727;0.041718;417.61277;393.09932;388.39299;419.43358;371.29323;465.35837;420.23081;422.31173;454.56571;430.24615;2;1;1;2;1;2;2;2;2;2;9.9092;2;12.0657;1;10.57193;1;11.12316;1;7.48602;3;8.58842;2;9.26928;2;7.47244;3;10.06643;1;12.03171;1;9.12168;2;8.23421;3;;;3
10;5110;511001;51100111;2;10.08;0;2;3;1;63;0;284.238727;0.041718;457.15453;416.73666;398.1979;415.8795;411.93296;509.83265;441.07287;446.28885;464.18499;470.39594;2;2;1;2;2;3;2;2;2;2;9.9092;2;7.09938;2;11.89622;1;8.78297;2;6.42128;3;7.66352;3;4.92865;3;8.96957;2;9.65304;2;9.56806;2;12.93917;1;7.8971;3;;;3
11;5110;511001;51100112;2;10.08;1;2;1;2;63;0;284.238727;0.041718;599.34324;611.51624;617.39469;589.89378;546.1619;557.22118;523.16648;629.96169;565.62011;649.50678;4;4;4;4;3;4;3;5;4;5;7.37265;3;9.22126;1;9.34773;1;10.52055;1;7.9754;2;8.99544;2;9.03594;2;10.07795;2;12.38129;1;13.79425;1;9.8007;1;8.23421;3;;;3
12;5110;511001;51100113;2;10.25;1;2;1;3;63;0;284.238727;0.041718;766.90001;719.21581;721.89519;741.15964;659.84972;775.38202;719.84247;739.16033;678.52766;621.65307;5;5;5;5;5;5;5;5;5;4;9.43115;2;8.34228;2;8.126;2;14.00922;1;7.7273;3;9.96235;1;10.02905;2;14.24115;1;8.63119;2;9.56806;2;9.8007;1;10.16468;2;;;3
13;5110;511001;51100114;1;9.75;1;1;3;2;63;0;284.238727;0.041718;489.69897;484.46207;500.56825;523.06929;563.08166;537.14274;609.72422;535.71792;555.40943;541.05425;3;3;3;3;4;3;4;3;4;3;11.4653;2;9.79495;1;7.77868;2;9.68141;2;9.21853;2;12.77213;1;9.76169;2;9.80763;2;8.63119;2;999999;9;7.80254;2;10.48834;2;;;3
14;5110;511001;51100115;1;9.92;1;1;1;3;63;0;284.238727;0.041718;462.43084;420.50993;387.33947;448.80028;453.82362;506.87209;443.66743;418.29088;435.52507;497.7341;2;2;1;2;2;3;2;2;2;3;6.16447;3;12.0657;1;11.89622;1;11.12316;1;10.27009;1;6.10013;3;11.57546;1;3.70113;3;12.38129;1;7.87227;3;9.8007;1;6.44063;3;;;3
6;5110;511001;51100116;2;10.58;0;2;2;1;63;0;284.238727;0.041718;615.49427;557.82785;522.7054;569.44226;624.97356;656.07707;575.54369;556.57712;594.0375;631.03619;4;4;3;4;4;5;4;4;4;5;9.43115;2;12.0657;1;11.89622;1;14.00922;1;8.89266;2;11.31834;1;7.66784;3;12.47985;1;7.78445;3;11.21249;1;7.46133;2;9.40243;2;;;3
8;5110;511001;51100117;1;9.67;0;1;1;4;63;0;284.238727;0.041718;520.63895;479.79317;453.8984;561.85044;503.25405;565.96302;566.3083;521.07525;554.74508;566.08989;3;3;2;4;3;4;4;3;4;4;7.37265;3;9.22126;1;11.89622;1;14.00922;1;11.13407;1;10.26863;1;9.76169;2;9.07994;2;12.38129;1;13.79425;1;10.81893;1;10.48834;2;;;3
7;5110;511001;51100118;1;10.33;0;1;1;3;63;0;284.238727;0.041718;457.56751;487.0192;424.1107;484.63154;433.48142;497.64594;500.72628;447.61018;497.66664;446.21509;2;3;2;3;2;3;3;2;3;2;11.068;2;12.0657;1;11.89622;1;14.00922;1;10.27009;1;8.99544;2;11.57546;1;8.60187;3;8.63119;2;9.56806;2;6.80498;3;10.48834;2;;;3
1;5110;511001;51100119;2;10.5;0;2;3;1;63;0;284.238727;0.041718;432.10239;447.61837;432.93865;490.20563;449.97286;501.83571;450.68526;456.32952;430.74523;501.02053;2;2;2;3;2;3;2;2;2;3;12.52486;1;12.0657;1;11.89622;1;9.68141;2;8.84474;2;12.77213;1;8.08646;3;8.84363;3;9.2842;2;9.00441;2;8.60822;2;13.92407;1;;;3
2;5110;511001;51100123;2;10.17;1;2;1;3;63;0;284.238727;0.041718;654.32058;662.31841;633.94883;690.83554;675.55168;561.90918;606.06163;605.50158;606.99216;601.09224;5;5;5;5;5;4;4;4;4;4;9.9092;2;9.79495;1;10.57193;1;10.52055;1;10.27009;1;10.67995;1;12.58525;1;14.24115;1;10.06643;1;10.6627;1;9.8007;1;9.20628;2;;;3
3;5110;511001;51100124;2;9.67;1;2;1;5;63;0;284.238727;0.041718;722.14829;638.43529;704.19349;643.25277;734.8541;755.2962;711.93831;738.42386;702.73323;723.84864;5;5;5;5;5;5;5;5;5;5;8.34279;3;12.0657;1;11.89622;1;8.27849;2;8.23809;2;11.29447;1;8.80779;2;12.47985;1;12.38129;1;12.03171;1;9.12168;2;8.74519;2;;;3
12;5110;511001;51100125;2;10.33;1;2;3;2;63;0;284.238727;0.041718;590.55291;535.56012;508.59093;566.15752;563.54302;573.52686;553.38994;552.07946;558.67973;521.08288;4;3;3;4;4;4;4;4;4;3;8.93735;2;2.45933;3;6.75714;2;11.12316;1;5.63557;3;8.58842;2;8.80779;2;10.37754;2;10.06643;1;11.21249;1;9.12168;2;8.50611;2;;;3
4;5110;511001;51100126;1;10.08;1;1;3;1;63;0;284.238727;0.041718;431.08516;377.96225;448.8556;449.02444;411.24679;525.14953;512.32215;549.53299;495.32194;525.8959;2;1;2;2;2;3;3;3;3;3;10.42846;2;8.34228;2;11.89622;1;7.55318;3;8.52465;2;9.5024;2;7.14221;3;7.47244;3;12.38129;1;13.79425;1;9.8007;1;9.1832;2;;;1
12;5110;511003;51100301;1;9.67;0;1;1;4;63;0;297.158669;0.043614;404.79939;388.51858;381.99581;395.21645;377.7163;433.7949;427.46029;427.94144;420.39094;408.33586;2;1;1;1;1;2;2;2;2;2;10.15868;2;12.0657;1;11.89622;1;9.02971;2;3.61302;3;8.11347;2;4.92865;3;9.31571;2;12.38129;1;13.79425;1;8.17782;2;6.44063;3;;;1
4;5110;511003;51100302;2;9.67;0;2;1;4;63;0;297.158669;0.043614;429.49372;468.28261;429.48235;427.15709;415.22787;458.568;480.52349;362.43675;418.29093;440.5441;2;2;2;2;2;2;3;1;2;2;6.16447;3;7.65946;2;11.89622;1;8.94199;2;9.67568;1;10.42955;1;12.58525;1;8.60187;3;12.38129;1;7.87227;3;9.8007;1;9.1832;2;;;3
5;5110;511003;51100303;1;10.17;1;1;3;2;63;0;297.158669;0.043614;513.27444;429.13317;452.47275;489.77205;480.42698;494.98808;482.00927;483.94553;495.76424;550.6989;3;2;2;3;3;3;3;3;3;4;8.66094;2;12.0657;1;7.77868;2;9.05715;2;7.9754;2;8.85315;2;9.76169;2;10.07795;2;9.65304;2;9.56806;2;7.35924;2;7.8971;3;;;2
6;5110;511003;51100304;2;10.08;1;2;2;4;63;0;297.158669;0.043614;388.78511;280.16838;343.34511;309.05532;356.99027;286.12448;185.27656;286.58589;240.96114;307.83537;1;1;1;1;1;1;1;1;1;1;9.43115;2;9.03471;2;7.16102;2;8.3362;2;7.7273;3;7.8887;3;9.48619;2;9.07994;2;8.05377;3;9.88347;2;7.46133;2;8.96617;2;;;1
7;5110;511003;51100305;1;9.83;1;1;1;1;63;0;297.158669;0.043614;383.97096;344.36723;411.26549;362.31855;377.5071;396.06038;400.41047;411.3869;384.66566;415.04534;1;1;2;1;1;1;2;2;1;2;10.15868;2;9.79495;1;7.4572;2;8.52499;2;8.23809;2;10.67995;1;9.51034;2;9.55618;2;8.63119;2;9.00441;2;9.12168;2;9.40243;2;;;1
